"id","date","assetid","assetname","telemetryid","telemetryname","containerid","sensorid","value","valueasstr","datatype","tenantid","timeseriedataloglabelrelationid"
"2a4ffb24-dc8b-41bb-a771-d4780bbe39af",2022-11-17 16:27:23.738,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.62,"25.62",0,d06de686-be8e-4504-070c-08da59c702e6,
b5284d0e-8876-4d86-97d2-73621e4df086,2022-11-17 16:31:51.049,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.59,"25.59",0,d06de686-be8e-4504-070c-08da59c702e6,
"1732ad7c-d680-404f-891b-48c78208c236",2022-11-17 16:31:51.049,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.59,"25.59",0,d06de686-be8e-4504-070c-08da59c702e6,
"1203a278-0e6a-4bd9-a294-4244283e6c99",2022-11-17 16:31:51.049,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.59,"25.59",0,d06de686-be8e-4504-070c-08da59c702e6,
cd7ccfa1-0e4d-490e-8a9b-d73fb5255c5e,2022-11-17 16:36:18.703,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.57,"25.57",0,d06de686-be8e-4504-070c-08da59c702e6,
fb27beac-83aa-424d-a7ad-8ee9812fdb32,2022-11-17 16:36:18.703,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.57,"25.57",0,d06de686-be8e-4504-070c-08da59c702e6,
"7934c222-cd32-4dc5-bc8e-3e186a88cccc",2022-11-17 16:36:18.703,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.57,"25.57",0,d06de686-be8e-4504-070c-08da59c702e6,
df1c13a6-e7cc-49c4-b6ca-5c616ece2e6f,2022-11-17 16:40:51.495,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.57,"25.57",0,d06de686-be8e-4504-070c-08da59c702e6,
"6efd8754-4bd5-4f85-bff1-40879cf24df6",2022-11-17 16:40:51.495,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.57,"25.57",0,d06de686-be8e-4504-070c-08da59c702e6,
"566d72e0-ab48-43ab-a5ac-f392e725bf2b",2022-11-17 16:40:51.495,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.57,"25.57",0,d06de686-be8e-4504-070c-08da59c702e6,
"149160e5-72a6-42df-a868-50b178a804f5",2022-11-17 16:45:22.141,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.53,"25.53",0,d06de686-be8e-4504-070c-08da59c702e6,
"81c631ec-8cec-4964-9d79-e9f9fed02884",2022-11-17 16:45:22.141,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.53,"25.53",0,d06de686-be8e-4504-070c-08da59c702e6,
"243efbae-9e73-418f-bfd1-36804911db92",2022-11-17 16:45:22.141,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.53,"25.53",0,d06de686-be8e-4504-070c-08da59c702e6,
"2732a90d-712b-4b7e-9246-a2a25f53ed41",2022-11-17 16:49:47.167,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.52,"25.52",0,d06de686-be8e-4504-070c-08da59c702e6,
e9456446-db1e-44b0-b892-5404c94839f3,2022-11-17 16:49:47.167,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.52,"25.52",0,d06de686-be8e-4504-070c-08da59c702e6,
"4e6ec3e9-c295-4bbc-a0c0-1b311fcfb348",2022-11-17 16:49:47.167,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.52,"25.52",0,d06de686-be8e-4504-070c-08da59c702e6,
"83a2253e-9153-4064-83d4-f0d0bb2a164d",2022-11-17 16:54:22.225,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.48,"25.48",0,d06de686-be8e-4504-070c-08da59c702e6,
"4b6517ef-1704-4fd1-a747-b9a148b2b3df",2022-11-17 16:54:22.225,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.48,"25.48",0,d06de686-be8e-4504-070c-08da59c702e6,
d4d16278-fefe-433c-9bcb-67f6172c7d79,2022-11-17 16:54:22.225,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.48,"25.48",0,d06de686-be8e-4504-070c-08da59c702e6,
"7d672e52-310e-474a-b9f9-12a2dc836328",2022-11-17 16:58:56.284,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.48,"25.48",0,d06de686-be8e-4504-070c-08da59c702e6,
"734d474d-04b9-453f-b017-edfba654f3ad",2022-11-17 16:58:56.284,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.48,"25.48",0,d06de686-be8e-4504-070c-08da59c702e6,
a06cd7fb-3824-478a-93e4-d06e167ff96d,2022-11-17 16:58:56.284,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.48,"25.48",0,d06de686-be8e-4504-070c-08da59c702e6,
"7c83ce37-e04b-4c5c-8cb7-d07bff1a901a",2022-11-17 17:39:18.466,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.34,"25.34",0,d06de686-be8e-4504-070c-08da59c702e6,
d7d83532-c940-45b4-a282-7b33b9856ef8,2022-11-17 17:03:23.789,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.46,"25.46",0,d06de686-be8e-4504-070c-08da59c702e6,
e34b72de-bb68-49f8-8c4b-5ad9e77838bd,2022-11-17 17:03:23.789,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.46,"25.46",0,d06de686-be8e-4504-070c-08da59c702e6,
ce3dad02-2b9f-4d3d-86dc-7e86177571f5,2022-11-17 17:03:23.789,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.46,"25.46",0,d06de686-be8e-4504-070c-08da59c702e6,
fd7d7d4c-df34-4e16-bf72-af55d3943190,2022-11-17 17:39:18.466,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.34,"25.34",0,d06de686-be8e-4504-070c-08da59c702e6,
"5c57630a-6f02-43dc-9053-3b0a17e74489",2022-11-17 17:07:51.310,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.45,"25.45",0,d06de686-be8e-4504-070c-08da59c702e6,
"98c765bc-2b48-4a33-9ab7-03c439935cd7",2022-11-17 17:07:51.310,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.45,"25.45",0,d06de686-be8e-4504-070c-08da59c702e6,
"180139f2-cbff-4c4f-a334-86408ab67037",2022-11-17 17:07:51.310,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.45,"25.45",0,d06de686-be8e-4504-070c-08da59c702e6,
"3b87b9a1-4941-41b3-abd1-67a02658fb7e",2022-11-17 17:12:24.514,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.41,"25.41",0,d06de686-be8e-4504-070c-08da59c702e6,
"01421f39-2633-49a2-94db-d08dabfaa926",2022-11-17 17:12:24.514,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.41,"25.41",0,d06de686-be8e-4504-070c-08da59c702e6,
f44dc1c8-a4e9-44f6-9e98-4f3b621cb15b,2022-11-17 17:12:24.514,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.41,"25.41",0,d06de686-be8e-4504-070c-08da59c702e6,
b989a63e-7cae-4d0e-866b-85df3fe2cbcc,2022-11-17 17:39:18.466,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.34,"25.34",0,d06de686-be8e-4504-070c-08da59c702e6,
f94cd285-a922-4ca9-98a0-f52013266306,2022-11-17 17:16:51.789,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.41,"25.41",0,d06de686-be8e-4504-070c-08da59c702e6,
"60a74102-5569-46f6-bb14-5e491051494a",2022-11-17 17:16:51.789,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.41,"25.41",0,d06de686-be8e-4504-070c-08da59c702e6,
e3dca69f-df60-4b55-8e60-1e02cc0a0154,2022-11-17 17:16:51.789,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.41,"25.41",0,d06de686-be8e-4504-070c-08da59c702e6,
"1fca6318-c4aa-444f-b4c9-5437da26d746",2022-11-17 17:25:50.006,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.37,"25.37",0,d06de686-be8e-4504-070c-08da59c702e6,
dd5315b1-4fdf-43be-b8b6-3126e2429750,2022-11-17 17:25:50.006,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.37,"25.37",0,d06de686-be8e-4504-070c-08da59c702e6,
"496219cc-f603-4b3f-b07d-dca68722711a",2022-11-17 17:25:50.006,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.37,"25.37",0,d06de686-be8e-4504-070c-08da59c702e6,
"20f7a7bf-cfa4-4b7d-bf28-053e70ad1e7b",2022-11-17 17:30:17.364,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.37,"25.37",0,d06de686-be8e-4504-070c-08da59c702e6,
bf7e6e8f-079a-4d59-94dc-f3f43e8ef0db,2022-11-17 17:30:17.364,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.37,"25.37",0,d06de686-be8e-4504-070c-08da59c702e6,
a8cd343c-d04c-4a7e-821c-bdf7d0425f51,2022-11-17 17:30:17.364,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.37,"25.37",0,d06de686-be8e-4504-070c-08da59c702e6,
c58bd7c6-db63-4881-b8e3-10af9750d8f5,2022-11-17 17:34:50.552,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.34,"25.34",0,d06de686-be8e-4504-070c-08da59c702e6,
"94d04374-cf05-4374-8597-98a0535cbe5e",2022-11-17 17:34:50.552,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.34,"25.34",0,d06de686-be8e-4504-070c-08da59c702e6,
"7a3f3ca9-489e-4a8f-8403-7e253791fc0a",2022-11-17 17:34:50.552,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.34,"25.34",0,d06de686-be8e-4504-070c-08da59c702e6,
"498b6d12-c4e6-461e-8862-25f0d0a82a8d",2022-11-17 17:43:42.456,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.32,"25.32",0,d06de686-be8e-4504-070c-08da59c702e6,
e2ea35fb-75f6-49c2-990e-ad0f4f6279b8,2022-11-17 17:43:42.456,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.32,"25.32",0,d06de686-be8e-4504-070c-08da59c702e6,
"877a230a-bfd1-48a9-ad90-1004eda07a7b",2022-11-17 17:43:42.456,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.32,"25.32",0,d06de686-be8e-4504-070c-08da59c702e6,
"3ab6531a-8eec-4178-beb9-8fd550169b98",2022-11-17 17:48:11.221,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.32,"25.32",0,d06de686-be8e-4504-070c-08da59c702e6,
"0a126b5f-081b-461d-950a-052a168414ef",2022-11-17 17:48:11.221,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.32,"25.32",0,d06de686-be8e-4504-070c-08da59c702e6,
"74de8814-d637-41bb-b2c5-a71af714fea1",2022-11-17 17:48:11.221,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.32,"25.32",0,d06de686-be8e-4504-070c-08da59c702e6,
"40501ac5-612f-4559-ae66-672315f85a24",2022-11-17 17:52:37.309,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.30,"25.30",0,d06de686-be8e-4504-070c-08da59c702e6,
"1281b522-fcc5-4c7b-9b41-2fa6b069941e",2022-11-17 17:52:37.309,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.30,"25.30",0,d06de686-be8e-4504-070c-08da59c702e6,
"0c57bc40-c5d3-4d5b-913b-82b9e9802f36",2022-11-17 17:52:37.309,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.30,"25.30",0,d06de686-be8e-4504-070c-08da59c702e6,
b87838dc-af43-461f-beeb-3e54d8a51bfc,2022-11-17 17:57:09.603,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.29,"25.29",0,d06de686-be8e-4504-070c-08da59c702e6,
"9a0fff6f-7fd1-47af-afa2-37c9d8df20d3",2022-11-17 17:57:09.603,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.29,"25.29",0,d06de686-be8e-4504-070c-08da59c702e6,
ecdad65b-b669-4443-a586-4f2a3b378735,2022-11-17 17:57:09.603,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.29,"25.29",0,d06de686-be8e-4504-070c-08da59c702e6,
"75d84852-7b80-4096-8b68-603621d839bc",2022-11-17 18:01:39.573,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.27,"25.27",0,d06de686-be8e-4504-070c-08da59c702e6,
b57b9ff1-6752-48b0-b680-94d1cdc0745e,2022-11-17 18:01:39.573,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",25.27,"25.27",0,d06de686-be8e-4504-070c-08da59c702e6,
